id,title,revenue,budget,genres
470333,Hearts Beat Loud,2115765,2000000,"Music, Drama, Comedy, Family"
77878,The Lady,3759582,0,Drama
69335,Estômago: A Gastronomic Story,0,536279,"Drama, Comedy"
38126,Return of the Fly,0,0,"Horror, Science Fiction"
18094,Anvil! The Story of Anvil,0,0,"Documentary, Music"
30685,Blood Creek,0,0,"Horror, Thriller"
377985,Fan,28000000,12750000,"Action, Adventure, Thriller"
15712,Welcome,0,0,"Drama, Romance"
602609,Good Sam,0,0,"Romance, Drama, Comedy"
12634,The Big Bounce,6808550,50000000,"Comedy, Crime"
31586,North,0,40000000,"Comedy, Family, Fantasy"
644089,Blue Bayou,750000,0,Drama
256,Antoine and Colette,0,0,"Comedy, Drama, Romance"
127372,Emperor,14858240,0,"Drama, History, War"
153738,Frankenstein's Army,0,0,"Action, Horror"
883083,You Won't Be Alone,125000,0,"Horror, Drama"
521007,Superintelligence,0,0,"Comedy, Science Fiction, Romance"
9034,The Banger Sisters,38068353,10000000,"Comedy, Drama"
298583,All Roads Lead to Rome,0,0,"Comedy, Romance"
201676,My Little Pony: Equestria Girls,485232,0,"Animation, Comedy, Family, Fantasy, Music"
179111,A Field in England,600000,300000,"Drama, History, Horror, Thriller, Comedy, Adventure, Fantasy"
467012,Satan's Slaves,0,147983,"Drama, Horror, Mystery"
25968,Veronika Decides to Die,1709178,9000000,"Drama, Romance"
18316,Black Dog,12951088,30000000,Action
12594,Wishmaster 2: Evil Never Dies,0,2500000,"Fantasy, Horror"
35588,Geronimo: An American Legend,18635620,35000000,"Western, History, Action"
27367,Mrs. Miniver,13500000,1344000,"Drama, Romance, War"
444705,Dave Chappelle: The Age of Spin,0,0,Comedy
377151,Fire at Sea,0,0,Documentary
448916,2036 Origin Unknown,0,0,"Science Fiction, Thriller, Mystery"
423988,Kill Switch,0,1000000,"Science Fiction, Action, Thriller"
53932,The Ages of Lulu,0,0,Drama
14626,Beau Travail,0,0,Drama
318279,Meru,2334228,0,"Adventure, Documentary"
37632,The Order,0,25000000,"Adventure, Action, Comedy"
31582,Flawless,4488529,0,"Comedy, Drama"
894169,Vendetta,0,0,Action
14671,Summer School,35114428,0,Comedy
12778,Greedy,13145977,0,Comedy
527776,Overcomer,0,0,Drama
26180,Excess Baggage,0,0,"Action, Comedy, Romance"
9941,Down and Out in Beverly Hills,62134225,14000000,Comedy
955991,The Offering,0,0,"Drama, Horror"
10646,Tomcats,23430766,11000000,"Comedy, Romance"
608804,The Girl Who Killed Her Parents,0,0,"Crime, Drama, Thriller"
14396,Code Name: The Cleaner,10337477,20000000,"Action, Comedy, Crime"
260001,Life Partners,8265,0,"Romance, Comedy"
675319,Zone 414,0,5000000,"Science Fiction, Thriller, Mystery"
5204,Kontroll,1277800,500000,"Thriller, Comedy, Crime"
621876,Flora & Ulysses,0,0,"Family, Adventure, Comedy, Fantasy"
232175,Gimme Shelter,1359910,7500000,Drama
795813,I'm Your Man,1090661,0,"Science Fiction, Comedy, Romance"
466876,Gnome Alone,10800715,0,"Family, Adventure, Animation, Comedy, Fantasy"
434775,The Third Murder,0,0,"Drama, Mystery, Crime"
192712,Kite,0,0,"Drama, Action"
242088,The Trip to Italy,0,0,"Comedy, Drama"
441,Human Nature,1600000,6000000,"Drama, Comedy"
14577,Dirty Work,0,13000000,Comedy
26860,White Zombie,0,50000,Horror
324308,Steve Jobs: The Man in the Machine,494506,0,Documentary
254188,At the Devil's Door,0,0,Horror
10643,Godzilla 2000: Millennium,25037390,8300000,"Action, Adventure, Science Fiction"
1022256,Selena Gomez: My Mind & Me,0,0,"Documentary, Music"
4191,The Bride Wore Black,9600000,747000,"Crime, Drama, Mystery"
22371,Minutemen,0,5000000,"Family, TV Movie, Comedy, Science Fiction, Adventure"
33521,Dracula,0,0,"Horror, Romance"
21866,Bronco Billy,24265583,6500000,"Drama, Romance, Comedy"
23761,"Alice, Sweet Alice",0,340000,"Horror, Mystery"
10373,Quadrophenia,0,0,"Drama, Music"
19119,Night and the City,0,0,"Drama, Crime"
13524,Battle of the Bulge,11118000,6500000,"Drama, History, War"
5482,Rabid Dogs,0,0,"Crime, Thriller, Drama"
343934,Staten Island Summer,0,0,Comedy
234567,Get a Horse!,0,0,"Animation, Family, Comedy"
9813,The Quiet,381420,900000,"Drama, Thriller"
31646,Piranha II: The Spawning,0,145786,Horror
842942,Bandit,0,0,"Crime, Drama, Thriller"
1414,Lovers of the Arctic Circle,0,0,"Drama, Mystery, Romance"
418472,The Wild Pear Tree,0,0,Drama
24008,Monkey Business,2000000,0,Comedy
402331,Hard Target 2,0,0,"Action, Thriller"
26338,Romance,1314053,0,"Drama, Romance"
8691,Cannibal Ferox,0,0,"Adventure, Horror"
608654,The Banana Splits Movie,0,0,"Horror, Comedy"
22478,Another Woman,0,0,Drama
20778,Le Doulos,0,0,"Drama, Thriller, Crime"
210047,Cold Comes the Night,16971,0,"Crime, Drama, Thriller"
49763,Bad Moon,1100000,7000000,Horror
14148,The Flock,7155358,35000000,"Crime, Drama, Mystery, Thriller"
13479,A Charlie Brown Thanksgiving,0,0,"Animation, Comedy, Family, TV Movie"
8997,Hollow Man II,0,0,"Horror, Thriller, Science Fiction"
35838,Tristana,0,0,Drama
615115,The Secrets We Keep,615233,7200000,"Thriller, History, Drama"
20482,The Naked City,0,0,"Crime, Mystery, Thriller"
478159,Patrick,0,7834998,"Family, Comedy"
16769,Coal Miner's Daughter,67182787,15000000,"Music, Drama"
73262,Hell,1359257,0,"Horror, Science Fiction, Thriller, Mystery"
473019,The Souvenir,1719157,0,"Romance, Drama"
274626,Animal,0,0,"Thriller, Horror"
14629,Woman on Top,0,8000000,"Comedy, Drama, Romance, Fantasy"
664996,Apollo 10½:  A Space Age Childhood,0,0,"Animation, Comedy, Science Fiction"
14195,Cecil B. Demented,0,10000000,"Thriller, Comedy, Crime"
13938,The Last Dragon,25754284,10000000,"Action, Adventure, Music"
206324,Bhaag Milkha Bhaag,25000000,4600000,"History, Action, Drama"
31516,On the Town,4428000,2133000,"Romance, Comedy, Music"
20024,The End of the Affair,10827816,23000000,"Romance, Drama"
571627,The Divine Fury,11750306,0,"Action, Horror, Adventure, Thriller"
10296,The Football Factory,1228003,0,Drama
40969,Terror Train,0,3500000,"Horror, Thriller"
346134,Miss Stevens,4611,0,"Comedy, Drama"
15198,"Mystery, Alaska",8891623,28000000,"Drama, Comedy"
24940,Head Over Heels,13127022,14000000,"Romance, Comedy"
47292,Pokémon: Giratina and the Sky Warrior,43300000,0,"Family, Adventure, Animation, Fantasy"
440249,After Porn Ends 2,0,500000,Documentary
14134,Main Hoon Na,0,0,Drama
449684,Girls with Balls,0,0,"Horror, Comedy"
57276,Pina,14624826,4317946,Documentary
23383,Hamlet,0,750000,Drama
340601,Delirium,0,0,"Thriller, Horror"
726429,Xtreme,0,0,"Action, Adventure, Crime"
9452,Bulworth,29202884,30000000,"Comedy, Drama"
250657,Fed Up,0,0,Documentary
10359,Resurrection,0,10000000,"Thriller, Crime, Mystery, Horror"
24961,The Wiz,21049053,24000000,"Adventure, Family, Fantasy, Music"
26302,The Color of Pomegranates,0,0,Drama
157351,The Truth About Emanuel,0,0,"Drama, Thriller"
33278,Deadly Friend,8988731,0,"Horror, Science Fiction"
361777,Smoke & Mirrors,2387127,5000000,"History, Thriller"
254193,Late Phases,0,0,"Horror, Thriller"
31592,The Old Dark House,0,0,"Comedy, Horror"
25562,Soapdish,36489888,25000000,Comedy
9674,Ring 0,11918069,6000000,"Horror, Thriller, Drama"
10553,Remo Williams: The Adventure Begins,14393902,0,"Comedy, Action, Adventure"
760195,Separation,0,0,"Horror, Drama"
37530,House II: The Second Story,10000000,3000000,"Fantasy, Horror, Comedy"
40720,Twelve,2566717,0,"Thriller, Drama, Action, Crime"
497916,The Resistance Banker,0,0,"War, Drama"
10090,Reno 911!: Miami,20342161,10000000,"Action, Comedy, Crime"
40377,Psycho IV: The Beginning,0,800000,"Horror, Mystery, Thriller, TV Movie"
26564,Crumb,3174695,0,Documentary
52264,A Cat in Paris,309973,0,"Animation, Comedy"
84178,Black Rock,0,0,"Thriller, Horror"
331588,The Great Gilly Hopkins,97798,5000000,"Comedy, Drama, Family"
14864,The Hot Spot,1293976,0,"Romance, Crime, Thriller"
19142,The Return of Swamp Thing,192816,4000000,"Horror, Science Fiction"
15741,Dorothy Mills,0,500000,"Drama, Thriller, Mystery, Horror"
41608,God Forgives... I Don't!,0,0,Western
10299,"Hush... Hush, Sweet Charlotte",4000000,2200000,"Drama, Horror, Mystery"
13496,American Outlaws,13678913,35000000,"Western, Action"
12613,Street Fighter II: The Animated Movie,0,0,"Animation, Action"
751741,Night at the Museum: Kahmunrah Rises Again,0,0,"Animation, Comedy, Family, Fantasy"
38970,"Remember Me, My Love",0,0,"Drama, Comedy, Romance"
174188,Rapture-Palooza,0,0,"Comedy, Fantasy, Horror"
778810,Fireheart,0,0,"Animation, Family"
9017,Outpost,0,0,"Action, Adventure, Horror"
10472,Down to You,0,9000000,"Comedy, Drama, Romance"
32574,Meet John Doe,2000000,0,"Comedy, Drama"
390056,Rebel in the Rye,944370,0,"Drama, Romance"
9401,2 Days in the Valley,0,0,"Comedy, Crime, Thriller"
15708,Latter Days,819939,850000,"Drama, Comedy, Romance"
438446,Mommy Dead and Dearest,0,0,"Crime, Documentary"
41586,K-911,0,0,"Action, Comedy, Crime"
673309,American Underdog,25000000,0,Drama
127651,The Seasoning House,0,0,Horror
10971,A Night to Remember,0,1680000,"Drama, Action, History"
409617,Killing Ground,0,0,"Mystery, Thriller, Horror"
119738,Thunderstruck,587211,587211,"Comedy, Family"
126172,Leprechaun: Origins,0,0,Horror
14851,The Escapist,0,0,"Action, Thriller"
576920,Silver Skates,0,0,"Romance, Adventure, Drama, Family, History"
15050,Brainstorm,10219460,18000000,"Science Fiction, Thriller"
25126,Six Shooter,0,200000,"Drama, Comedy"
16448,Waiting for Guffman,0,4000000,"Comedy, Music"
26593,Rio Lobo,0,0,Western
1610,Fever Pitch,0,0,"Comedy, Romance"
571055,Down,0,1,"Horror, Drama, Thriller"
5767,Two for the Road,0,0,"Comedy, Drama, Romance"
13549,Burnt Offerings,0,0,"Horror, Thriller, Mystery"
3587,Bogus,0,32000000,"Fantasy, Comedy, Family"
317144,Cyberbully,0,0,"Drama, Thriller"
39434,The Stendhal Syndrome,0,3800000,"Horror, Thriller, Crime"
28571,The Heiress,2300000,2600000,"Drama, Romance, History"
3101,I Love You to Death,0,0,"Comedy, Crime"
17663,Anne of Green Gables,0,0,"Family, Drama"
16279,The Great Buck Howard,900689,0,Comedy
11414,The Defiant Ones,0,0,"Crime, Drama"
20343,Make Mine Music,0,68,"Music, Animation, Family"
27004,Ca$h,46488,7000000,"Crime, Thriller, Comedy, Mystery"
12271,Factory Girl,3572632,7000000,"Drama, History"
14073,Jodhaa Akbar,28700000,5800000,"Romance, History, Drama"
14313,Feast of Love,3504875,0,"Romance, Drama"
477887,The White Crow,0,0,Drama
5923,The Sand Pebbles,20000000,12000000,"Adventure, War, Drama"
8996,Europa Europa,0,0,"History, Drama, War"
11761,Peacock,0,0,"Mystery, Thriller, Drama"
15809,Green Street Hooligans 2,0,8000000,"Crime, Drama"
454693,The Silent Revolution,0,0,"Drama, History"
2074,Flirting with Disaster,14702438,7000000,Comedy
375846,Bad Sister,0,0,"Thriller, TV Movie"
11700,Smiles of a Summer Night,0,0,"Comedy, Romance"
9821,The Mighty,2652246,0,"Drama, Comedy"
541560,The Wind,0,0,"Western, Horror, Thriller"
329540,The Marine 4: Moving Target,0,1950000,Action
803923,Every Breath You Take,0,0,Thriller
17102,Dracula: Prince of Darkness,364937,280379,Horror
16180,The Legend of Hell House,0,0,"Horror, Mystery"
616747,Haunted Mansion,91000000,157800000,"Fantasy, Comedy"
51248,11/11/2011,6963872,0,"Horror, Thriller"
24935,Return of the Living Dead: Necropolis,0,6000000,"Horror, Comedy, Action"
30060,The Plague Dogs,0,0,"Adventure, Animation, Drama"
474392,Samson,4873825,0,"Action, Drama, Adventure"
87440,Struck by Lightning,22930,0,"Comedy, Drama"
598896,Land,2375190,0,Drama
17456,BloodRayne 2: Deliverance,167445,10000000,"Action, Horror, Western"
16763,Joy Ride 2: Dead Ahead,0,5000000,"Crime, Thriller, Horror"
571648,Beasts Clawing at Straws,5707415,0,"Mystery, Thriller, Crime, Drama"
1679,Godzilla Raids Again,1952653,800000,"Science Fiction, Horror, Action"
9262,My Mom's New Boyfriend,0,0,"Action, Comedy"
64131,Mauvais Sang,0,0,"Crime, Drama, Romance"
43128,Sons of the Desert,0,0,Comedy
45964,When a Stranger Calls,0,0,"Horror, Thriller, Drama, Crime, Mystery"
9721,7 Seconds,0,13000000,"Action, Crime, Thriller"
472269,Possum,33225,0,"Drama, Horror, Thriller"
11698,Stroszek,0,0,Drama
7510,Running with Scissors,6754898,12000000,"Drama, Comedy"
20196,Mac and Me,5935269,0,"Family, Fantasy, Science Fiction, Adventure"
521934,The Witch in the Window,0,0,"Horror, Drama"
508935,The Eight Hundred,461421559,80000000,"War, History, Drama, Action"
13614,Katyn,14768451,5600000,"Drama, History, War"
27352,Braddock: Missing in Action III,6193901,0,"Action, War"
18975,The Adventures of Pinocchio,0,0,"Family, Fantasy, Adventure, Drama"
667739,The Man from Toronto,0,75000000,"Action, Adventure, Comedy"
1068141,Mighty Morphin Power Rangers: Once & Always,0,0,"Action, Adventure, Science Fiction, Family"
606523,Night in Paradise,0,0,"Crime, Thriller, Action"
547012,Buffaloed,29118,0,"Comedy, Drama"
47886,Pieces,1198346,0,Horror
434757,Barbie Video Game Hero,0,0,"Animation, Family, Science Fiction"
75735,Zombie Apocalypse,0,0,"Action, Horror, Science Fiction"
16274,Holiday,0,0,"Comedy, Romance"
19158,Graveyard Shift,11582891,10500000,Horror
18402,Something to Talk About,50892160,0,"Comedy, Drama"
18747,Election,0,0,"Crime, Drama, Thriller"
11363,She's the One,9538948,3500000,"Romance, Comedy"
510298,Seberg,592565,8000000,"Thriller, Drama"
11694,Cat Ballou,20666667,0,"Comedy, Romance, Western"
22796,Simon Birch,18253415,20000000,"Comedy, Drama, Family"
14423,First Sunday,38804615,0,"Comedy, Action"
1058,Breathless,19910002,7500000,"Romance, Drama, Action"
18775,Demon Seed,0,0,"Horror, Science Fiction"
721656,"Happy Halloween, Scooby-Doo!",0,0,"Family, Animation, Mystery, Comedy"
11842,Red Sun,0,0,Western
12206,The Testament of Dr. Mabuse,27690,0,"Crime, Mystery, Thriller"
762079,The Advent Calendar,456555,0,"Horror, Thriller"
42968,The Nun,0,0,"Horror, Mystery"
14475,Used Cars,11715321,8000000,Comedy
15484,Shadows,0,0,"Drama, Romance"
510498,High Flying Bird,0,0,Drama
9583,Divine Secrets of the Ya-Ya Sisterhood,73839240,27000000,"Comedy, Drama"
16172,Simply Irresistible,4398989,6000000,"Comedy, Romance"
9051,10,74865517,7000000,"Comedy, Romance"
13370,A Mighty Wind,18750246,6000000,"Comedy, Music"
25053,Air Doll,0,125000,"Drama, Fantasy"
360249,The Last King,0,5233963,"Action, Adventure, Drama, History"
27331,Charley Varrick,0,0,"Crime, Thriller"
32499,The Bad and the Beautiful,3373000,1558000,"Drama, Romance"
16139,Phantasm III: Lord of the Dead,0,2500000,"Horror, Science Fiction, Action"
13177,Battle in Seattle,908847,8000000,"Action, Drama"
397852,Rendel,1891907,1686858,"Fantasy, Action, Crime"
6521,The Contender,22428990,20000000,"Drama, Thriller"
47943,With a Friend Like Harry...,3818452,0,"Thriller, Drama"
40161,The Decoy Bride,0,0,"Drama, Comedy, Romance"
20391,Paint Your Wagon,31678778,20000000,"Comedy, Western, Music"
31667,The Paradine Case,2100000,4258000,"Mystery, Romance, Drama"
244783,Song One,32251,6000000,Drama
14237,Brainscan,4352094,0,Horror
1563,Sans Soleil,30878,0,Documentary
13647,The Invincible Iron Man,0,0,"Action, Adventure, Animation, Fantasy, Science Fiction"
17590,Deathtrap,0,0,"Comedy, Mystery, Thriller"
202141,Particle Fever,0,0,Documentary
46581,Immoral Tales,0,0,"Drama, Romance"
566228,The Inventor: Out for Blood in Silicon Valley,0,0,Documentary
2357,10 Items or Less,580527,0,"Comedy, Drama"
9817,Save the Last Dance 2,0,0,"Drama, Family, Romance"
252164,Pressure,0,0,"Drama, Thriller"
31909,Invaders from Mars,4884663,12000000,"Science Fiction, Horror"
2525,The Bible: In the Beginning...,0,18000000,Drama
30924,Motel Hell,6342668,3000000,"Comedy, Horror"
159932,A Single Shot,18642,0,"Drama, Crime, Thriller"
18983,"Godzilla, King of the Monsters!",2000000,25000,"Science Fiction, Horror"
24739,Miracle Mile,1145404,3700000,"Romance, Drama, Science Fiction, Thriller, Comedy"
13552,The Doom Generation,284785,800000,"Comedy, Crime, Drama, Romance"
14194,Dhoom 2,46396427,11000000,"Drama, Action, Thriller, Crime"
13172,The Promotion,0,0,Comedy
43751,Who Can Kill a Child?,0,0,"Drama, Horror, Thriller"
26198,The Keep,3661757,6000000,"Horror, War, Fantasy"
25037,The Life and Death of Colonel Blimp,0,0,"Drama, Romance, War, Comedy"
18214,Black Eagle,0,3000000,"Action, Drama"
15363,Something New,11400000,0,"Comedy, Drama, Romance"
15212,Species: The Awakening,0,3800000,"Horror, Science Fiction, Thriller"
13612,Cheech & Chong's Next Movie,41675194,0,"Action, Adventure, Comedy"
9507,Runaway,6770587,8000000,"Science Fiction, Crime, Thriller"
480100,Nightmare Cinema,0,0,Horror
823610,Seal Team,0,0,"Animation, Family"
18498,Ghoulies,35000000,5500000,"Comedy, Horror, Fantasy"
17097,After Sex,0,825000,"Comedy, Romance, Drama"
734280,Midnight at the Magnolia,0,0,"Romance, Comedy, TV Movie"
13554,Eight Men Out,5700000,6100000,"Drama, History"
17074,The Batman Superman Movie: World's Finest,0,0,"Action, Animation, TV Movie, Science Fiction"
42196,The Bad Seed,0,1000000,"Thriller, Mystery, Horror, Drama"
243935,Rob the Mob,206909,0,"Crime, Drama"
27191,The Greatest Show on Earth,36000000,4000000,"Drama, Family, Romance"
14457,Reeker,2289000,0,"Horror, Mystery"
16384,My Blue Heaven,0,0,"Action, Comedy"
161143,Madly Madagascar,0,0,"Animation, Comedy, Family"
347847,The Sand,0,0,"Horror, Science Fiction, Comedy"
2047,The Real McCoy,6484246,0,"Action, Crime, Drama, Thriller"
121879,A Late Quartet,6303709,0,"Music, Drama"
345934,Air Strike,0,65000000,"War, Action, Adventure, Drama"
214910,Hwayi: A Monster Boy,0,0,"Action, Thriller, Crime, Adventure"
459950,Feed,0,0,Drama
26955,Oasis,0,0,"Drama, Romance"
12238,The Night Flier,91549,1000000,"Horror, Mystery"
17645,Leave Her to Heaven,0,0,"Drama, Romance, Thriller"
214761,7th Floor,0,0,"Drama, Thriller"
284270,Cub,763280,0,"Adventure, Horror"
15302,The Pixar Story,0,0,Documentary
11318,The Madness of King George,15238994,0,"Comedy, Drama, History"
11706,War and Peace,12500000,6000000,"Drama, War, Romance, History"
227707,The Adventurer: The Curse of the Midas Box,6399,25000000,"Fantasy, Adventure, Family"
339751,Hitchcock/Truffaut,302459,0,Documentary
14945,Origin: Spirits of the Past,0,0,"Science Fiction, Adventure, Animation, Drama, Fantasy, Romance, Action"
353433,Urge,0,0,"Thriller, Mystery"
10551,Family Business,12195695,0,"Crime, Action, Comedy, Drama, Thriller"
9364,Wuthering Heights,1742215,5692172,"Drama, Romance"
27452,The Spiral Staircase,2800000,750000,"Mystery, Thriller, Horror"
455974,Blue My Mind,0,0,"Fantasy, Drama"
432787,Fun Mom Dinner,0,0,Comedy
290729,Sniper: Legacy,0,0,"Thriller, Action"
14172,Wake of Death,521918,14000000,Action
25748,Children of the Corn II: The Final Sacrifice,6980986,900000,Horror
15556,At First Sight,0,0,"Drama, Romance"
14729,The Long Riders,15795189,10000000,Western
9311,Smilla's Sense of Snow,2372903,35000000,"Action, Crime, Drama, Mystery, Thriller"
20544,Something the Lord Made,0,0,"TV Movie, Drama"
15573,The Cowboys,7500000,6000000,"Western, Adventure, Drama, Action"
31217,The Human Condition I: No Greater Love,0,0,"War, Drama, History"
13913,Animal Crackers,0,0,"Comedy, Music"
35680,Madeline,29967750,20000000,"Family, Comedy, Drama"
32961,The Lavender Hill Mob,0,0,"Comedy, Crime"
412000,Small Town Crime,0,0,"Thriller, Crime, Mystery"
84305,Lay the Favorite,1576687,26350000,"Drama, Comedy"
308638,The D Train,771317,447524,"Drama, Comedy"
774021,Demonic,0,0,"Drama, Horror, Science Fiction"
17664,The Horse Soldiers,0,0,"Western, War"
312526,Alien Outpost,0,0,"Thriller, Action, Science Fiction"
6020,Sorority Boys,12517488,12000000,Comedy
26912,Quatermass and the Pit,0,0,"Science Fiction, Horror, Mystery"
579828,The Superdeep,596370,0,"Horror, Science Fiction, Thriller"
24128,Stop Making Sense,4978922,1200000,"Music, Documentary"
17606,The Other Man,1143856,15000000,"Drama, Thriller, Mystery, Romance"
